session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,failed_logins,browser_type,unusual_time_access,attack_detected,ip_reputation_score_least_trustworthy,ip_reputation_score_suspicious,ip_reputation_score_excellent_reputation,risk_score,risk_level
SID_07397,777,1,3,0.5,0,0,Firefox,0,0,False,True,False,1,Low
SID_07398,528,1,4,1756.1232622661184,1,1,Edge,0,1,False,False,True,1,Low
SID_07399,576,2,6,217.71598099647557,1,1,Chrome,0,0,True,False,False,0,Low
SID_07400,773,2,6,133.25723374722628,0,0,Chrome,1,0,True,False,False,1,Low
SID_07401,373,0,7,279.8829261447383,0,2,Chrome,0,1,False,False,True,1,Low
SID_07402,614,2,4,164.66158954095943,2,3,Chrome,0,1,False,True,False,1,Low
SID_07403,478,1,6,1262.5529856679348,2,2,Firefox,0,0,False,False,True,1,Low
SID_07404,463,1,4,805.2087474371152,2,3,Edge,0,1,False,True,False,1,Low
SID_07405,345,0,4,146.4695960170977,1,3,Firefox,0,1,True,False,False,0,Low
SID_07406,833,1,2,700.8175600630944,0,4,Chrome,0,1,False,False,True,1,Low
SID_07407,424,1,2,186.647092253556,0,2,Chrome,0,0,False,True,False,1,Low
SID_07408,639,1,11,176.07453917705013,1,1,Chrome,0,1,False,True,False,2,Medium
SID_07409,124,2,2,723.9780276227888,0,0,Edge,0,0,False,True,False,1,Low
SID_07410,735,1,4,874.1527719855782,2,0,Chrome,0,0,False,True,False,1,Low
SID_07411,710,1,5,339.96553875032055,2,2,Edge,0,0,False,True,False,1,Low
SID_07412,519,1,4,1153.1330954538828,1,1,Chrome,0,0,True,False,False,0,Low
SID_07413,454,2,3,1452.2574644701,0,1,Chrome,0,0,False,False,True,1,Low
SID_07414,580,1,5,1984.835659215964,1,2,Chrome,0,0,True,False,False,0,Low
SID_07415,957,1,3,786.9277798321373,0,2,Chrome,0,0,False,False,True,1,Low
SID_07416,147,1,7,198.7946159023672,0,2,Chrome,0,1,False,True,False,1,Low
SID_07417,656,2,2,1104.1378765631566,1,2,Edge,0,0,True,False,False,0,Low
SID_07418,317,2,4,91.29307009656748,1,1,Chrome,1,0,True,False,False,1,Low
SID_07419,496,1,7,159.94686053624702,0,2,Chrome,0,1,False,True,False,1,Low
SID_07420,450,1,6,1430.7948577164602,2,2,Edge,1,0,True,False,False,1,Low
SID_07421,414,2,2,1933.7634932270869,0,1,Chrome,0,0,True,False,False,0,Low
SID_07422,497,1,5,55.23749783426316,1,2,Chrome,0,0,True,False,False,0,Low
SID_07423,273,2,4,299.31448023281763,2,0,Chrome,0,0,False,True,False,1,Low
SID_07424,705,1,7,793.6254826209204,1,2,Firefox,1,1,True,False,False,1,Low
SID_07425,141,1,6,2232.898615722624,0,2,Edge,0,0,True,False,False,0,Low
SID_07426,607,2,6,676.5268528781883,0,2,Firefox,0,0,False,True,False,1,Low
SID_07427,434,1,4,1376.262293356936,0,1,Chrome,0,0,False,True,False,1,Low
SID_07428,265,1,4,2048.619704332984,0,0,Unknown,0,1,True,False,False,0,Low
SID_07429,540,1,6,585.5817387672809,0,2,Firefox,0,0,False,True,False,1,Low
SID_07430,188,2,8,1079.043406720279,1,2,Chrome,0,1,True,False,False,0,Low
SID_07431,507,1,1,868.7454122815684,2,1,Edge,0,1,True,False,False,0,Low
SID_07432,215,1,2,890.2393065391022,0,1,Chrome,0,0,False,True,False,1,Low
SID_07433,592,2,4,582.3013294312726,1,1,Edge,0,0,False,False,True,1,Low
SID_07434,315,1,1,780.8148763274568,1,2,Chrome,1,0,True,False,False,1,Low
SID_07435,409,1,1,646.6211036568103,1,2,Edge,0,1,False,False,True,1,Low
SID_07436,558,1,3,812.3211258320756,0,2,Firefox,0,0,True,False,False,0,Low
SID_07437,345,0,4,562.8777372552656,0,2,Firefox,0,0,False,True,False,1,Low
SID_07438,488,1,1,201.33423638145888,1,3,Firefox,0,1,False,True,False,1,Low
SID_07439,197,1,5,946.3392474120708,0,3,Chrome,0,1,False,True,False,1,Low
SID_07440,626,1,3,387.6478010294584,0,2,Edge,1,1,False,False,True,2,Medium
SID_07441,852,2,5,109.33557624907296,2,1,Chrome,0,0,False,True,False,1,Low
SID_07442,1058,2,5,1524.7897189658056,2,0,Chrome,0,1,True,False,False,0,Low
SID_07443,518,1,5,160.07598140551653,0,2,Chrome,0,0,False,True,False,1,Low
SID_07444,657,1,5,622.456980219548,1,2,Firefox,0,0,True,False,False,0,Low
SID_07445,143,2,5,1021.571471732138,1,1,Firefox,0,0,True,False,False,0,Low
SID_07446,800,1,3,834.6232468705545,0,1,Safari,0,0,True,False,False,0,Low
SID_07447,655,2,5,140.30170051793996,0,0,Chrome,1,0,False,True,False,2,Medium
SID_07448,403,1,3,172.67433930424284,1,1,Firefox,0,0,True,False,False,0,Low
SID_07449,747,1,3,128.93162711501952,0,0,Chrome,1,0,False,True,False,2,Medium
SID_07450,449,1,3,60.25068997010516,0,1,Chrome,0,0,True,False,False,0,Low
SID_07451,408,2,3,266.4487503266168,2,1,Chrome,0,0,False,False,True,1,Low
SID_07452,595,1,5,594.1024776836757,0,2,Chrome,0,0,False,True,False,1,Low
SID_07453,287,1,5,151.9129594729211,1,0,Chrome,0,0,False,True,False,1,Low
SID_07454,704,1,3,2828.494792803406,2,1,Chrome,0,1,True,False,False,0,Low
SID_07455,288,1,3,960.0655901744908,2,0,Firefox,0,0,True,False,False,0,Low
SID_07456,289,1,3,700.5694134636601,1,0,Chrome,0,1,False,False,True,1,Low
SID_07457,318,1,4,915.1018440294696,1,0,Firefox,0,0,False,True,False,1,Low
SID_07458,651,2,5,458.0899181046536,2,1,Chrome,0,1,False,True,False,1,Low
SID_07459,376,1,5,507.7640304580189,0,2,Edge,0,0,False,True,False,1,Low
SID_07460,230,2,6,1756.1689701142132,1,2,Chrome,0,1,True,False,False,0,Low
SID_07461,378,1,4,1023.9331176654168,0,0,Safari,1,0,False,True,False,2,Medium
SID_07462,493,1,2,709.748418310927,1,1,Chrome,0,0,False,True,False,1,Low
SID_07463,263,1,6,2399.993955091781,1,3,Chrome,0,1,True,False,False,0,Low
SID_07464,269,0,5,869.2867975137052,0,1,Firefox,0,0,False,True,False,1,Low
SID_07465,922,2,2,406.9158706479554,2,3,Chrome,0,1,False,False,True,1,Low
SID_07466,327,1,1,38.89679691817405,0,3,Chrome,0,1,False,True,False,1,Low
SID_07467,435,2,6,396.3242459047909,0,1,Edge,0,0,False,True,False,1,Low
SID_07468,426,1,2,2070.144995324823,2,2,Chrome,0,0,True,False,False,0,Low
SID_07469,415,1,4,36.541891912918025,0,2,Chrome,0,0,False,True,False,1,Low
SID_07470,624,1,3,163.22454312108647,1,1,Firefox,0,0,False,False,True,1,Low
SID_07471,689,1,3,1323.3287971151544,0,2,Chrome,1,0,True,False,False,1,Low
SID_07472,438,1,4,363.2473141094828,0,0,Chrome,0,1,False,False,True,1,Low
SID_07473,252,2,3,164.53635691806517,1,1,Firefox,0,0,True,False,False,0,Low
SID_07474,754,1,5,1352.8010534022403,0,0,Unknown,0,1,False,True,False,1,Low
SID_07475,480,2,4,653.9524462708331,1,2,Chrome,0,1,False,False,True,1,Low
SID_07476,846,1,5,636.0791864121437,2,2,Edge,0,0,False,False,True,1,Low
SID_07477,64,1,11,278.26838453762133,2,2,Edge,0,1,True,False,False,1,Low
SID_07478,539,2,2,899.4757236604161,2,1,Chrome,0,0,True,False,False,0,Low
SID_07479,883,2,4,1583.39372640349,0,2,Chrome,1,0,True,False,False,1,Low
SID_07480,429,2,4,1109.6927453048563,1,2,Firefox,0,0,True,False,False,0,Low
SID_07481,454,1,3,758.2789467895525,1,1,Safari,0,0,False,False,True,1,Low
SID_07482,559,2,6,345.2660090636846,2,3,Edge,0,1,False,True,False,1,Low
SID_07483,388,2,5,1543.7343633043054,0,1,Edge,0,0,True,False,False,0,Low
SID_07484,437,1,2,667.9669431355094,1,1,Edge,1,0,True,False,False,1,Low
SID_07485,432,1,6,1762.8058437621028,0,1,Chrome,0,0,True,False,False,0,Low
SID_07486,374,1,7,234.61529763391243,0,3,Edge,0,1,False,True,False,1,Low
SID_07487,745,1,8,849.7367389089832,0,1,Chrome,0,1,False,False,True,1,Low
SID_07488,592,1,2,2189.02272294172,1,2,Firefox,0,0,True,False,False,0,Low
SID_07489,550,0,4,374.8334291997214,0,1,Chrome,0,0,False,True,False,1,Low
SID_07490,661,1,6,2417.108632625054,0,2,Firefox,0,1,False,False,True,1,Low
SID_07491,447,2,5,398.6724798287785,0,4,Edge,1,1,True,False,False,1,Low
SID_07492,345,1,4,460.5587813117149,0,4,Chrome,0,1,True,False,False,0,Low
SID_07493,379,1,7,1313.764664430173,0,0,Chrome,1,1,False,True,False,2,Medium
SID_07494,500,1,2,241.7187241907662,2,2,Chrome,1,1,True,False,False,1,Low
SID_07495,288,1,5,978.995043178144,1,2,Safari,0,0,True,False,False,0,Low
SID_07496,399,2,4,283.5011449078834,0,2,Edge,0,0,False,True,False,1,Low
SID_07497,396,0,3,720.6690290766369,0,1,Firefox,0,0,False,True,False,1,Low
SID_07498,924,1,8,1196.7476780863028,2,1,Chrome,0,1,True,False,False,0,Low
SID_07499,64,2,3,21.189610111218123,2,1,Chrome,0,1,True,False,False,0,Low
SID_07500,464,1,4,74.1108263725802,1,4,Unknown,0,1,False,True,False,1,Low
SID_07501,845,1,5,2179.030989702494,0,0,Chrome,0,0,False,True,False,1,Low
SID_07502,524,1,5,1353.51485769301,1,3,Edge,0,1,True,False,False,0,Low
SID_07503,650,1,8,1676.518663911112,1,2,Firefox,0,1,False,True,False,1,Low
SID_07504,519,1,6,462.3443195650847,1,2,Edge,0,0,True,False,False,0,Low
SID_07505,366,1,6,1008.0166397305916,1,0,Firefox,1,0,True,False,False,1,Low
SID_07506,64,1,4,5090.132496383809,0,2,Chrome,0,0,False,True,False,1,Low
SID_07507,541,2,3,453.2556616433191,2,0,Chrome,0,1,False,True,False,1,Low
SID_07508,344,1,4,1500.703496927175,2,2,Edge,0,0,False,True,False,1,Low
SID_07509,339,1,5,66.08206307020626,0,2,Safari,0,0,False,True,False,1,Low
SID_07510,400,1,1,627.9691195747383,2,4,Firefox,0,1,True,False,False,0,Low
SID_07511,848,2,4,324.25987712076096,1,3,Firefox,0,1,True,False,False,0,Low
SID_07512,980,2,2,592.3426576772817,2,1,Firefox,0,0,False,False,True,1,Low
SID_07513,543,2,5,96.89783475826457,2,3,Firefox,0,1,True,False,False,0,Low
SID_07514,407,1,5,366.6901937999615,0,0,Edge,0,0,False,False,True,1,Low
SID_07515,264,1,3,63.69334421558139,0,1,Edge,0,0,True,False,False,0,Low
SID_07516,593,2,7,482.7814085055748,0,3,Firefox,1,1,True,False,False,1,Low
SID_07517,856,1,3,466.4230372714417,0,2,Chrome,0,1,False,False,True,1,Low
SID_07518,450,1,2,320.0360276221916,0,1,Chrome,0,0,True,False,False,0,Low
SID_07519,64,1,1,2370.0245363257127,0,1,Chrome,0,0,False,True,False,1,Low
SID_07520,634,1,4,69.26028225504804,0,1,Unknown,0,1,False,True,False,1,Low
SID_07521,697,1,5,1393.8208812948878,0,3,Safari,1,1,True,False,False,1,Low
SID_07522,182,1,1,350.7136028687436,0,3,Chrome,0,1,False,False,True,1,Low
SID_07523,535,1,4,177.8288538065959,0,2,Chrome,0,1,False,False,True,1,Low
SID_07524,590,1,4,254.57779807040265,0,0,Chrome,1,0,True,False,False,1,Low
SID_07525,485,2,6,1857.3639085520156,2,1,Chrome,0,0,True,False,False,0,Low
SID_07526,341,1,1,1393.9121298848163,2,2,Chrome,0,0,True,False,False,0,Low
SID_07527,703,1,6,12.70649210376158,0,2,Chrome,1,1,True,False,False,1,Low
SID_07528,419,1,6,127.50562151275476,1,3,Firefox,0,1,True,False,False,0,Low
SID_07529,202,1,4,899.2108878219781,2,4,Firefox,0,1,False,True,False,1,Low
SID_07530,90,1,5,305.4934178398611,1,1,Unknown,0,1,True,False,False,0,Low
SID_07531,752,1,8,2012.0397840891933,1,3,Edge,0,1,False,True,False,1,Low
SID_07532,623,1,5,1235.300999201274,2,2,Chrome,0,0,True,False,False,0,Low
SID_07533,517,1,3,1663.8013651663896,0,2,Chrome,1,0,False,False,True,2,Medium
SID_07534,411,2,4,171.4168814265838,0,2,Chrome,0,0,True,False,False,0,Low
SID_07535,394,1,3,130.67915254901823,1,4,Chrome,0,1,False,True,False,1,Low
SID_07536,284,1,3,2149.774254942497,1,1,Edge,1,1,False,False,True,2,Medium
SID_07537,413,1,6,414.2721870274539,0,1,Edge,0,1,False,False,True,1,Low
SID_07538,75,0,5,429.89546129720486,2,1,Edge,0,0,True,False,False,0,Low
SID_07539,352,1,4,923.056402620452,2,2,Chrome,1,0,True,False,False,1,Low
SID_07540,437,2,1,405.2691845914765,0,1,Chrome,0,0,True,False,False,0,Low
SID_07541,621,1,7,1664.7788042203667,1,2,Firefox,0,1,True,False,False,0,Low
SID_07542,492,1,1,2556.809053555283,2,1,Chrome,1,1,False,False,True,2,Medium
SID_07543,658,1,3,323.3954720238998,0,0,Chrome,0,1,False,False,True,1,Low
SID_07544,769,1,2,186.6133667030511,0,2,Firefox,0,0,False,True,False,1,Low
SID_07545,711,1,3,62.63359809311998,2,2,Chrome,1,1,False,False,True,2,Medium
SID_07546,594,1,2,193.00812254297395,0,1,Chrome,0,0,False,False,True,1,Low
SID_07547,502,1,1,120.14259343669087,0,2,Firefox,0,1,True,False,False,0,Low
SID_07548,303,1,5,23.642196751926505,0,2,Chrome,0,0,False,True,False,1,Low
SID_07549,647,1,7,38.22493206550605,2,1,Safari,0,1,False,True,False,1,Low
SID_07550,835,2,1,569.6417857039023,0,2,Chrome,1,0,False,False,True,2,Medium
SID_07551,568,2,2,984.2365283496024,0,2,Unknown,0,1,False,False,True,1,Low
SID_07552,883,1,4,3271.873757618534,1,0,Edge,0,1,False,False,True,1,Low
SID_07553,194,0,6,135.37939825124172,0,1,Firefox,0,0,True,False,False,0,Low
SID_07554,269,1,2,958.4716381241758,0,3,Chrome,0,1,True,False,False,0,Low
SID_07555,671,1,4,645.9435395748025,0,2,Firefox,0,1,False,False,True,1,Low
SID_07556,552,1,4,520.2624282119667,1,0,Chrome,0,0,True,False,False,0,Low
SID_07557,762,1,3,1023.6483219803964,0,3,Firefox,0,1,False,False,True,1,Low
SID_07558,496,1,3,218.13525530571044,0,1,Firefox,0,1,False,True,False,1,Low
SID_07559,326,1,2,298.35002582882936,2,1,Chrome,0,0,False,False,True,1,Low
SID_07560,457,1,4,388.4008311967369,0,1,Unknown,0,1,True,False,False,0,Low
SID_07561,193,1,3,161.1019296142792,2,2,Chrome,0,0,True,False,False,0,Low
SID_07562,274,2,1,521.0231463525878,1,2,Firefox,0,1,False,False,True,1,Low
SID_07563,694,2,2,113.1278878593466,2,2,Firefox,0,1,False,False,True,1,Low
SID_07564,674,1,1,306.3484446502253,0,2,Chrome,0,1,True,False,False,0,Low
SID_07565,572,1,8,96.07462166593945,0,2,Edge,0,1,True,False,False,0,Low
SID_07566,155,1,6,29.234072064154955,1,1,Firefox,1,0,False,True,False,2,Medium
SID_07567,428,1,3,351.06443153439284,0,3,Unknown,0,1,False,True,False,1,Low
SID_07568,255,1,5,768.9267966858573,1,2,Chrome,1,0,False,False,True,2,Medium
SID_07569,735,1,2,131.79604659612656,0,2,Safari,0,0,False,True,False,1,Low
SID_07570,383,1,6,4023.512630393984,0,0,Firefox,1,1,False,True,False,2,Medium
SID_07571,282,1,3,256.5481447428388,2,1,Chrome,0,0,False,False,True,1,Low
SID_07572,505,0,4,18.365012442288105,1,2,Chrome,0,0,True,False,False,0,Low
SID_07573,371,2,2,22.7478451157829,1,1,Chrome,0,0,False,True,False,1,Low
SID_07574,796,1,3,878.6545705894797,0,2,Edge,0,1,False,True,False,1,Low
SID_07575,353,1,6,886.6158945364883,1,1,Chrome,0,0,True,False,False,0,Low
SID_07576,220,2,4,1863.9884653164331,0,2,Edge,1,0,False,False,True,2,Medium
SID_07577,69,1,2,76.18848288200081,2,2,Edge,0,1,False,True,False,1,Low
SID_07578,493,1,5,377.7566260149084,0,1,Chrome,0,1,False,False,True,1,Low
SID_07579,387,1,4,1760.5507014341104,2,0,Chrome,0,0,False,True,False,1,Low
SID_07580,214,1,7,1278.3130586912844,2,1,Edge,1,1,False,False,True,2,Medium
SID_07581,737,2,6,212.68400978438407,0,1,Safari,0,1,False,False,True,1,Low
SID_07582,633,1,4,1765.5821264329254,0,1,Unknown,0,1,False,False,True,1,Low
SID_07583,494,1,5,913.591308885677,2,0,Chrome,0,0,False,False,True,1,Low
SID_07584,772,1,2,245.56481116106545,1,1,Chrome,0,1,False,False,True,1,Low
SID_07585,632,1,5,36.68805088557945,0,2,Chrome,0,1,True,False,False,0,Low
SID_07586,335,1,5,550.4372994543015,2,1,Firefox,0,0,True,False,False,0,Low
SID_07587,292,2,3,998.8348288115128,2,2,Safari,0,1,False,False,True,1,Low
SID_07588,663,1,2,250.28414312580472,0,2,Chrome,0,0,False,False,True,1,Low
SID_07589,579,1,5,147.8462882446461,2,0,Chrome,0,1,False,True,False,1,Low
SID_07590,533,1,8,62.61249560636467,1,2,Firefox,0,1,False,True,False,1,Low
SID_07591,330,1,5,1476.2530063511097,0,0,Edge,0,1,False,True,False,1,Low
SID_07592,621,1,4,45.028950953442944,0,1,Chrome,0,1,False,False,True,1,Low
SID_07593,348,1,3,752.0647255222142,2,3,Chrome,0,1,True,False,False,0,Low
SID_07594,479,1,4,1152.5775292594462,0,3,Chrome,0,1,True,False,False,0,Low
SID_07595,789,1,4,1213.0563536298484,0,1,Chrome,0,1,True,False,False,0,Low
SID_07596,367,1,3,848.3596674679713,1,0,Chrome,0,0,False,True,False,1,Low
SID_07597,185,0,1,846.27411859768,0,2,Firefox,0,0,False,True,False,1,Low
SID_07598,289,1,3,514.1030506247504,1,4,Firefox,0,1,False,True,False,1,Low
SID_07599,698,1,4,431.2523125855897,0,2,Chrome,0,1,True,False,False,0,Low
SID_07600,550,1,4,118.20142358701364,0,1,Chrome,0,0,True,False,False,0,Low
SID_07601,474,1,5,613.1831598915026,1,2,Chrome,0,1,True,False,False,0,Low
SID_07602,398,1,2,58.94293840781839,1,2,Chrome,1,0,True,False,False,1,Low
SID_07603,597,1,2,505.1859679464719,1,2,Edge,0,0,True,False,False,0,Low
SID_07604,330,1,4,1050.1400327591202,1,3,Edge,1,1,True,False,False,1,Low
SID_07605,561,1,2,467.9552698424258,0,3,Chrome,0,1,False,False,True,1,Low
SID_07606,353,1,7,567.8815136105845,0,3,Chrome,0,1,False,True,False,1,Low
SID_07607,320,1,3,1477.171349627794,0,3,Chrome,0,1,True,False,False,0,Low
SID_07608,372,1,1,832.0837636525716,0,1,Firefox,0,0,False,True,False,1,Low
SID_07609,424,1,2,109.20262437954176,2,1,Safari,0,0,True,False,False,0,Low
SID_07610,490,2,5,626.3474130897312,1,1,Edge,0,0,True,False,False,0,Low
SID_07611,547,2,3,362.7694390517962,0,2,Edge,0,1,False,False,True,1,Low
SID_07612,64,1,1,185.376738346612,0,0,Safari,1,0,False,True,False,2,Medium
SID_07613,338,1,5,835.2281053917914,2,1,Firefox,1,1,False,False,True,2,Medium
SID_07614,421,1,1,390.864344511176,2,0,Chrome,0,0,True,False,False,0,Low
SID_07615,801,1,7,1166.427990351286,1,2,Edge,0,1,True,False,False,0,Low
SID_07616,283,1,4,706.479735502794,1,1,Firefox,0,0,False,True,False,1,Low
SID_07617,532,1,5,88.081049825982,2,0,Edge,1,0,False,True,False,2,Medium
SID_07618,799,2,7,345.05633069006814,1,0,Firefox,0,1,False,True,False,1,Low
SID_07619,237,1,3,251.5964841024084,1,3,Edge,0,1,False,True,False,1,Low
SID_07620,578,1,3,129.98932500298218,2,3,Chrome,0,1,False,True,False,1,Low
SID_07621,339,2,2,1288.4288541264766,0,2,Firefox,0,1,True,False,False,0,Low
SID_07622,399,1,1,380.5324434704265,1,1,Chrome,1,0,True,False,False,1,Low
SID_07623,339,1,3,759.999733053168,0,1,Chrome,1,0,False,True,False,2,Medium
SID_07624,353,1,2,1709.738695251069,0,3,Chrome,0,1,True,False,False,0,Low
SID_07625,1044,1,3,626.4690828663676,2,3,Edge,0,1,False,False,True,1,Low
SID_07626,668,1,1,238.8116826778557,1,2,Chrome,0,0,False,True,False,1,Low
SID_07627,720,1,5,1251.1312297499069,0,2,Firefox,0,1,True,False,False,0,Low
SID_07628,598,1,1,457.8131184629348,1,0,Edge,0,1,False,False,True,1,Low
SID_07629,178,1,2,663.7905567652716,2,2,Chrome,0,0,False,True,False,1,Low
SID_07630,578,1,3,1858.909855768647,2,1,Chrome,0,0,True,False,False,0,Low
SID_07631,714,2,3,537.5394874251282,1,1,Firefox,0,0,True,False,False,0,Low
SID_07632,329,1,2,326.0068168112051,1,3,Chrome,0,1,False,False,True,1,Low
SID_07633,693,1,6,1039.780965773151,1,3,Firefox,0,1,False,True,False,1,Low
SID_07634,640,1,5,114.63492773822068,1,3,Edge,0,1,True,False,False,0,Low
SID_07635,870,1,2,1960.1651525928205,2,1,Firefox,0,0,True,False,False,0,Low
SID_07636,416,1,1,1977.2422539555787,0,1,Chrome,0,0,True,False,False,0,Low
SID_07637,280,2,5,692.8723815148911,1,2,Edge,0,0,False,True,False,1,Low
SID_07638,427,1,6,134.06853718822157,0,1,Chrome,0,0,True,False,False,0,Low
SID_07639,787,2,5,481.3169676951127,1,2,Chrome,1,0,True,False,False,1,Low
SID_07640,134,2,6,440.3534458250559,0,1,Chrome,0,1,False,True,False,1,Low
SID_07641,86,0,4,283.4150284274648,2,3,Edge,0,1,True,False,False,0,Low
SID_07642,517,1,7,153.9946087487251,1,3,Firefox,0,1,False,True,False,1,Low
SID_07643,411,0,3,244.88928976171405,2,2,Chrome,0,1,False,False,True,1,Low
SID_07644,501,1,3,648.6954717999329,2,1,Firefox,0,0,True,False,False,0,Low
SID_07645,689,1,3,925.9430791777272,2,0,Chrome,0,0,True,False,False,0,Low
SID_07646,389,1,4,3113.626463308847,0,1,Chrome,0,0,True,False,False,0,Low
SID_07647,125,0,4,194.43050057043425,0,1,Edge,1,0,False,True,False,2,Medium
SID_07648,908,1,4,182.54119457721688,0,2,Safari,0,0,False,True,False,1,Low
SID_07649,300,1,4,99.57427449548526,1,0,Chrome,0,0,True,False,False,0,Low
SID_07650,288,1,3,2237.419743397648,0,0,Chrome,0,1,False,False,True,1,Low
SID_07651,720,1,4,384.8181360053087,2,1,Safari,0,0,True,False,False,0,Low
SID_07652,423,1,4,2061.4154630959524,0,0,Edge,0,1,False,False,True,1,Low
SID_07653,487,2,5,1761.724929924985,1,1,Chrome,1,0,False,False,True,2,Medium
SID_07654,596,0,3,35.97756356552458,2,1,Chrome,0,0,False,True,False,1,Low
SID_07655,716,2,4,262.5490281552576,2,4,Chrome,1,1,True,False,False,1,Low
SID_07656,433,1,5,288.2284753468164,0,1,Edge,0,1,True,False,False,0,Low
SID_07657,803,1,2,259.8609565028781,0,2,Chrome,0,0,True,False,False,0,Low
SID_07658,72,1,2,443.1755449217688,1,2,Safari,0,0,False,False,True,1,Low
SID_07659,651,1,5,553.4110752929164,1,1,Chrome,0,1,True,False,False,0,Low
SID_07660,332,1,5,1135.7135704308482,1,1,Edge,0,0,False,True,False,1,Low
SID_07661,774,2,3,249.2551758678911,0,2,Chrome,0,0,True,False,False,0,Low
SID_07662,528,1,6,283.90884192361364,0,0,Chrome,0,0,False,False,True,1,Low
SID_07663,365,2,6,730.2487081107411,0,2,Edge,1,0,False,False,True,2,Medium
SID_07664,632,2,4,158.04785758006577,0,2,Chrome,0,0,False,True,False,1,Low
SID_07665,678,1,5,512.7365940114518,0,3,Chrome,0,1,False,True,False,1,Low
SID_07666,628,0,2,231.1971217112367,2,2,Chrome,0,0,True,False,False,0,Low
SID_07667,294,2,3,176.5074635189365,0,1,Chrome,0,1,False,False,True,1,Low
SID_07668,403,1,5,1270.348898555852,1,2,Unknown,0,1,False,True,False,1,Low
SID_07669,499,1,2,982.4014885545585,2,0,Safari,0,0,False,True,False,1,Low
SID_07670,491,1,6,229.94580489173347,0,0,Unknown,0,1,False,True,False,1,Low
SID_07671,649,1,4,429.1520799510967,0,3,Edge,0,1,False,True,False,1,Low
SID_07672,97,1,5,134.00064245924176,0,0,Edge,0,0,False,True,False,1,Low
SID_07673,566,1,3,43.70725377232695,0,0,Chrome,0,0,True,False,False,0,Low
SID_07674,442,1,7,704.0060084884307,1,4,Chrome,1,1,True,False,False,1,Low
SID_07675,332,1,3,361.4969126723251,0,1,Unknown,0,0,True,False,False,0,Low
SID_07676,351,1,2,185.7991109852977,1,2,Chrome,0,0,True,False,False,0,Low
SID_07677,457,1,2,97.37815994375822,0,2,Firefox,0,1,False,False,True,1,Low
SID_07678,64,1,4,911.6169360710963,2,1,Firefox,0,1,False,False,True,1,Low
SID_07679,359,1,4,253.37020461279192,0,0,Chrome,1,0,True,False,False,1,Low
SID_07680,324,1,1,1903.477108042928,0,0,Safari,0,0,False,True,False,1,Low
SID_07681,606,2,4,171.35264734191037,0,1,Chrome,0,0,False,True,False,1,Low
SID_07682,338,1,3,223.5331847457119,0,3,Safari,0,1,True,False,False,0,Low
SID_07683,456,1,4,1527.0013992953784,0,1,Firefox,0,0,True,False,False,0,Low
SID_07684,808,1,5,679.7111668879338,0,3,Chrome,0,1,False,False,True,1,Low
SID_07685,698,1,8,91.77100362689757,2,2,Firefox,0,1,False,False,True,1,Low
SID_07686,680,1,1,637.8470661706984,0,2,Firefox,1,1,True,False,False,1,Low
SID_07687,400,1,4,294.6835111068104,0,0,Firefox,1,0,False,True,False,2,Medium
